Temperature (°C),Category
37.85601192498257,2
38.3579524145585,2
35.33543468424532,1
35.338667611214575,1
34.605359990827836,1
38.52385128436759,2
38.11730535468211,2
37.05793290419896,0
39.127354514227505,2
38.911752856520295,2
37.67798444062181,2
39.26231917087425,2
35.5527107762059,1
35.02674986862728,1
35.91059782449514,1
34.719686394100165,1
37.37454935680578,0
39.64499187685178,2
34.620323827743654,1
35.08381551845615,1
36.93231455838723,0
39.62970009815627,2
36.1704741878698,1
37.240514928654996,0
34.6328080106822,1
35.2307219253877,1
39.925128688569544,2
39.804664700041855,2
34.42766389323269,1
39.73014599837014,2
37.9790716517668,2
39.26034244931213,2
36.94654319154961,0
37.2873377600438,0
37.13754084943875,0
38.13443984225818,2
35.18204702663535,1
34.567852103286995,1
36.12440767291067,1
38.34621227132522,2
35.53037933188851,1
38.171221626619534,2
39.83150745820071,2
34.92584400842074,1
38.16657186206071,2
36.885001228105594,0
39.26159662451403,2
35.39203882090536,1
38.27870533246652,2
39.09344562202942,2
39.68983962905453,2
38.226188958422014,2
37.18417867844719,0
37.859944545126794,2
39.265867913080825,2
37.595414581177444,2
34.570167534302286,1
39.613312694839074,2
38.26134980577674,2
38.18847496035258,2
35.607780853427215,1
38.08975863330288,2
36.60564067166329,0
38.04690467143236,2
34.99692096972475,1
38.083933705777,2
39.99671686431573,2
34.66998741761911,1
39.87217543163938,2
36.67868458004808,0
39.276219321888654,2
38.78135871072633,2
37.57529106152534,2
38.53531557180743,2
39.319687143287545,2
36.66318580124578,0
36.23138570475414,1
38.13852295915608,2
38.92393727487105,2
38.668796754749046,2
38.86775643360835,2
36.839266562952425,0
38.97987161058012,2
35.07317071007541,1
37.44913894858075,0
34.43224849878948,1
36.21768064744151,1
36.452184595279824,1
36.61856707301183,0
38.29461635746323,2
36.57592536711393,0
36.91268428668617,0
35.73024713289623,1
36.490210033124306,1
35.672709912673646,1
34.80989717310328,1
37.779312122935714,2
38.14199167190809,2
37.86914593765384,2
36.995566645283205,0
36.52680036900369,0
39.234668437602224,2
37.30685799676282,0
37.08341851472649,0
34.54359556851604,1
36.310987834706474,1
36.5290954652008,0
36.633407573022644,0
37.64896526767306,2
37.38817426167052,0
37.80426851964329,2
38.683346264635915,2
38.95272013681012,2
38.42148922686837,2
39.750932697347636,2
34.50210246298762,1
35.49635671982786,1
34.442352099877596,1
38.02585839926578,2
39.42897107411993,2
35.76350086082728,1
39.591393450859314,2
34.73749738562154,1
39.63284175011088,2
36.36908704854195,1
34.96795663931561,1
37.12088185144342,0
35.83794877923484,1
35.99528825098677,1
36.12082380358721,1
38.89694502786291,2
37.41930314938143,0
36.14332311527362,1
37.817869186541145,2
38.41044377564988,2
35.926694404107785,1
36.71587496854197,0
35.0825621226869,1
35.41443635739421,1
38.214259982203906,2
35.41605474709551,1
37.340914948535534,0
38.370659065645626,2
34.998510769330565,1
37.576948429921856,2
35.83675158872764,1
39.792390501330445,2
37.10785562163158,0
38.91355827874089,2
37.481268636075065,0
34.643110183986984,1
37.94564770332652,2
39.72785871635728,2
37.76902619281945,2
38.987457612790024,2
39.35155619475108,2
35.67724672291402,1
35.58745110348607,1
37.82149353756555,2
36.70175943091755,0
39.103223296053635,2
39.44012949102886,2
36.37915972409522,1
35.7264751302571,1
38.77094288536563,2
35.93891379906956,1
39.006640183676595,2
36.77293422043307,0
38.138279436032235,2
34.93499775747414,1
37.89361221818881,2
36.92989900092848,0
37.685007393782655,2
35.34087956337123,1
38.52649297168742,2
39.23166363424208,2
35.61374288050834,1
34.9360015109129,1
34.53237608185948,1
37.99504040248229,2
37.799726602097174,2
37.461505511198794,0
35.69890373824946,1
36.589073577070884,0
37.72906747704257,2
37.181894409611346,0
39.931598913203366,2
35.16406261431771,1
38.29280950266652,2
36.664185101384035,0
36.79791784358344,0
38.418547487685785,2
38.27764244741647,2
39.951033564732256,2
35.1190080209431,1
34.98301403655133,1
38.45629737592095,2
37.63896673523589,2
35.93529973273491,1
34.844748466338324,1
34.87968619774001,1
39.40746889811906,2
35.47445701842496,1
36.210880747846915,1
35.66927585247113,1
36.38797931265885,1
34.78877351937812,1
37.30673482908632,0
34.7786303561164,1
38.88199644380522,2
35.70878765869843,1
37.42406672178526,0
39.328442890344164,2
38.04491326666429,2
37.38456360468748,0
36.2162690174461,1
36.26481071312591,1
38.14912694910986,2
39.96718042283854,2
38.10629946315652,2
37.52358713727214,2
38.49164285733978,2
37.00515142878882,0
34.7367971185644,1
37.548862168916294,2
39.762701593230126,2
35.381696477202894,1
38.26402738859573,2
35.52522865649072,1
37.400635033049255,0
34.94138811802163,1
36.922077243045834,0
38.634514641813375,2
36.3464005357383,1
38.12350565712842,2
38.854519780422486,2
39.59219578908493,2
35.71399565839054,1
36.636169128532124,0
35.25352967465034,1
39.9579076120869,2
39.591205420376056,2
37.42375992957113,0
39.11538644850796,2
37.317364672723436,0
37.892079852815456,2
34.89909681984969,1
38.629514354782124,2
35.11519550835732,1
39.025978729414156,2
38.77935729095416,2
38.36897030736067,2
34.60249813093866,1
36.09751879329384,1
35.87343039150072,1
36.41676388184051,1
34.89079938187749,1
39.64696380897395,2
37.50129254798931,2
36.11093613968493,1
36.62309649561599,0
36.90433422682708,0
37.76332826681946,2
37.287804795100385,0
39.548595050000735,2
37.18299550427265,0
39.95608488301055,2
39.167979763372536,2
35.567658880401076,1
39.61133320200593,2
35.05165182815867,1
38.97771836755067,2
36.53149044346885,0
39.31665619449239,2
39.261117464601725,2
38.91318224065868,2
38.824170443319545,2
36.10620317894903,1
34.85314798508701,1
36.65668900108491,0
35.371737283924446,1
38.29172609785378,2
36.338158468611596,1
39.86341712481553,2
37.98944363313386,2
39.00589115635242,2
35.14213816735435,1
39.227281100726685,2
39.56744026687501,2
37.12754674538604,0
37.79501645140547,2
38.682934885056774,2
35.37909631265831,1
37.214370028195276,0
36.63251295552495,0
35.21969435610859,1
36.458192764832575,1
34.781764932558765,1
34.54454667891713,1
35.15693121926701,1
39.79344462489937,2
37.477365401012094,0
39.808604102458034,2
36.82198811864874,0
36.146170345277454,1
37.234394431905365,0
36.8612654563443,0
34.991722231865765,1
37.988627362265156,2
35.60981382205376,1
37.869692547427846,2
38.041126117429656,2
35.25133917752043,1
34.74355791181974,1
38.77226488198326,2
36.974882373108194,0
34.72571725483066,1
39.9712513761507,2
34.723571141579654,1
38.2921972816079,2
39.908601981475115,2
35.73940858360918,1
35.196596464648294,1
35.0797556607656,1
36.09834082637853,1
34.96585654165962,1
38.276103513487136,2
34.74883406952835,1
37.25276391763882,0
39.98150238157667,2
38.95823350923371,2
37.84522885409366,2
36.115020276405026,1
37.893816683233176,2
37.35143219790525,0
36.78606694978608,0
35.13197810974511,1
39.364983605346616,2
36.91879403339941,0
35.489886066196284,1
36.45945236491282,1
36.71912661416199,0
39.0342122151745,2
38.508240531143855,2
38.708107404391505,2
34.46177508080042,1
36.73046238980666,0
37.09552724915781,0
34.507476750209115,1
35.85495396897219,1
38.657623009483956,2
35.167814352082395,1
37.39773673613451,0
35.60513048329653,1
34.4678763380058,1
35.75072816255743,1
39.8648930274963,2
38.88860782654474,2
39.77362920819779,2
37.13198264598763,0
35.014522712594015,1
37.46857313825268,0
36.94451307353578,0
39.12839966334185,2
34.94926245239177,1
37.13415036732196,0
35.24027252228631,1
36.218185190584336,1
38.529199633371675,2
37.06570152446509,0
36.50497439681631,0
36.60906715999219,0
36.97290190307353,0
38.79609264548752,2
39.39567425806531,2
39.749874244421996,2
38.806658963029655,2
36.16627861618887,1
38.253554354084635,2
36.850577494710194,0
35.82615548345789,1
39.10888084478517,2
34.61518755418902,1
39.44986715595837,2
36.98427380189851,0
37.96832827012637,2
38.092381964352384,2
39.412659347956605,2
37.96535022013636,2
37.83802807465634,2
34.77325142713986,1
37.30308492289314,0
35.24094640457543,1
38.52962910484032,2
37.268442756550975,0
38.20927556356678,2
34.63336824337335,1
34.8748352898565,1
38.41141097315102,2
34.80367228159257,1
34.799037675485444,1
34.46780746131537,1
39.75640783047709,2
38.53004681297044,2
36.37820788761156,1
36.06059925521087,1
36.35833808657676,1
38.73805977461462,2
38.10367542199432,2
35.43709518005782,1
35.37501227787087,1
34.95101563839502,1
38.097695230327496,2
38.68048690844172,2
35.884259998620024,1
34.51729178177311,1
34.86016133786799,1
39.82001619513217,2
36.05449075387355,1
38.707649627893545,2
37.89811598558388,2
36.53886198205622,0
35.55184866829511,1
35.079763941692676,1
37.84407262101765,2
38.737949171571614,2
38.00586381983033,2
37.36969194619529,0
34.63492685121716,1
39.82353715452855,2
38.872799473265616,2
36.039803405525404,1
39.88783384440956,2
37.7705369019634,2
37.66156688596058,2
38.58920980480538,2
38.94591081330477,2
38.07628020105641,2
35.11733617965072,1
36.29429803356919,1
39.59726838582588,2
35.65784742632557,1
36.48413533349007,1
36.819630544487495,0
36.860667942288934,0
37.83246166196934,2
39.68122469137036,2
35.747879186262026,1
35.08040770728514,1
35.50583474321565,1
39.36677944117191,2
38.01654055086915,2
36.001078019739296,1
38.96930285822425,2
39.22367197963524,2
39.14048029666556,2
39.545988588381505,2
35.81254971297082,1
38.62823480097916,2
36.97902118473518,0
39.11519189618434,2
38.47954779210503,2
38.748105700398455,2
38.074506291014,2
35.39360110903036,1
37.452150745822856,0
39.91415054133724,2
39.64937317238387,2
34.64177292046326,1
35.322962968084845,1
35.137681131345545,1
38.46548749591766,2
38.97959784719889,2
35.59566365133976,1
37.23277508053024,0
39.10793695686272,2
38.503688650691004,2
37.43652835075435,0
37.70594706656913,2
37.24681906273117,0
36.066271327385394,1
37.56412316001049,2
38.257757691480506,2
39.290608328820525,2
37.96323158228379,2
38.66228060744169,2
35.296401155745606,1
36.984721856750824,0
34.452257071031724,1
35.78140164132109,1
38.46818560463283,2
39.954135727556434,2
34.955397357688405,1
36.64836816882321,0
38.88039742471529,2
35.54259955392183,1
37.5084757160928,2
38.50519925776618,2
37.849518521457,2
35.45293851384633,1
36.39015358464014,1
38.78923399311822,2
37.50366847913929,2
34.42928583584031,1
38.661548256157324,2
34.597743587665335,1
38.5761091832949,2
35.53389113692533,1
39.76521148866853,2
36.46046820729167,1
36.23081705149324,1
35.23377308186169,1
36.1113836067452,1
39.309244266237926,2
39.979472290712586,2
36.46253337083835,1
36.912219533345436,0
38.44359725393533,2
39.36269637060442,2
37.721048271445994,2
36.59254390979584,0
36.71068230875229,0
38.29546162038212,2
34.41802227618396,1
37.86970028977511,2
36.3907608584716,1
38.84750505515167,2
34.920747583009536,1
37.693932694910984,2
37.09344818336229,0
37.997022945069276,2
34.76318012910462,1
37.647909209597536,2
37.54431369257333,2
37.53969652873056,2
37.77953093294015,2
38.188220448467625,2
38.90793839821231,2
35.910996032717996,1
39.02027669700835,2
37.190231820675336,0
34.83152636315225,1
34.727885203766284,1
36.27173458469794,1
38.79542307182422,2
38.36301323454913,2
38.816243802165474,2
37.29670671607301,0
36.865114388550744,0
35.22573414955519,1
36.237879420212145,1
36.8305084505737,0
34.89616240620585,1
35.635426935182785,1
37.75006164675694,2
38.51971343973946,2
39.990746063800515,2
39.625434655523925,2
37.99836511739707,2
36.758989098446804,0
37.962593242366104,2
38.7996490612493,2
35.06268266917097,1
36.69546738229921,0
39.102892799559456,2
36.54946453082505,0
37.60248471887225,2
37.691508420828306,2
35.43306701754838,1
36.428518473252815,1
36.27326321695482,1
34.546701567779564,1
34.53547387779159,1
39.05750344458433,2
35.92919653584775,1
37.30124109093737,0
36.072863212097126,1
39.667803772645904,2
35.85206184964833,1
36.806078151338035,0
39.28728940271377,2
39.11482797403413,2
35.442167939939154,1
38.89480253485598,2
36.9658465657322,0
37.10462568367799,0
35.147487845529284,1
34.8513684770399,1
38.47646011905309,2
37.18018245318968,0
36.846363934645005,0
38.48524608045342,2
38.68687223435021,2
35.28988573894838,1
37.81726083707479,2
35.15798286075504,1
38.607700481762656,2
38.07894887509598,2
39.75704187806736,2
34.78616489159596,1
34.71950643844702,1
35.98024761828192,1
35.86555182892107,1
35.783081274803195,1
39.47502565091781,2
35.797458719157234,1
35.92291846632033,1
38.652630269540595,2
36.918543117723026,0
38.749579118949015,2
34.766050482360555,1
37.13039868457095,0
34.58823616102638,1
34.750857939349984,1
39.476049738728705,2
35.17977407825853,1
37.38155582074121,0
36.70213537456396,0
36.34512262704952,1
39.439066735848726,2
34.52221102194274,1
38.117222242583296,2
39.79500883159588,2
37.536941827386315,2
39.64620578738531,2
34.69264412400173,1
36.7452425868153,0
35.85688362938748,1
38.492597403892084,2
39.89526370678458,2
35.83656834968779,1
38.06337776825482,2
35.50934674345454,1
37.565849425601016,2
36.99802192545468,0
39.843229845936605,2
37.807752727100215,2
36.357235683686184,1
35.038936395372424,1
35.246982240915635,1
35.661774807726914,1
35.80541330350567,1
39.16344992391037,2
37.54284761438214,2
37.33098910369645,0
35.04270568246762,1
39.21678228275684,2
38.44776009796751,2
34.778942826640005,1
38.3638765444867,2
37.44381401711882,0
34.857661936181955,1
36.96648359256048,0
37.11429920792826,0
35.328337424914345,1
39.69590962320158,2
39.15986208029171,2
38.14652508904301,2
36.9888551416034,0
36.70588703287325,0
38.045451416045346,2
37.45441846867867,0
34.74872939293856,1
37.270014833113855,0
38.915860256503905,2
36.97174331454296,0
34.690956834303904,1
38.80315791655059,2
35.52763717996145,1
35.848276675373015,1
35.322355579220854,1
36.249204363280384,1
38.63780843185636,2
37.30856081322205,0
35.54733513524399,1
39.315848437651425,2
39.325658387728566,2
39.275239180257635,2
35.73725878373662,1
36.92694032741353,0
39.9159420743889,2
38.723269867335944,2
34.55213755886313,1
34.76514571105876,1
36.99801571014906,0
39.49163315282474,2
37.4167300685352,0
37.18775004499202,0
34.99065271975713,1
38.077968586456045,2
39.003777699361265,2
36.530352042042345,0
38.74342636518183,2
39.801069261844546,2
35.54109217111506,1
37.33064593469055,0
36.00797256527362,1
38.8399847465895,2
37.63452284893448,2
37.9536615382817,2
38.868319293849005,2
36.61743464690974,0
39.524504383079446,2
37.38496165657838,0
35.28454700787795,1
38.29703506174529,2
38.84226356245422,2
36.17386539157815,1
39.200203839193016,2
39.47440222668829,2
35.95066512931573,1
39.90772024720524,2
35.187984557073044,1
35.531287743053944,1
35.43165909973295,1
39.40634237604407,2
38.064038293019784,2
35.25178398604473,1
36.86581114286275,0
37.845668940390894,2
34.867398875940545,1
39.3415316630811,2
38.9001797984726,2
37.229157932029175,0
39.815909045451356,2
36.73946148394056,0
39.91101778660439,2
38.140351993300314,2
37.954159130222074,2
35.32934741365639,1
39.338795446506005,2
36.79394225235544,0
35.308507072381886,1
34.47060211186425,1
37.53463182837494,2
37.35343788388699,0
38.42838028526729,2
39.385445096899694,2
34.84467687400097,1
38.496380345906026,2
35.44950688694646,1
39.20579149768012,2
38.986755677625275,2
37.42844502791905,0
38.377359672290545,2
36.16036063382899,1
37.03854023402376,0
39.00116662717864,2
36.97188510417,0
36.40367028582247,1
37.16758970460168,0
39.03819581364842,2
36.27716506527689,1
35.373064921560164,1
38.38727851385237,2
39.02547799116526,2
34.963569879731786,1
35.74329503143329,1
35.19504314266157,1
36.34847190486013,1
36.92196548187031,0
38.593427486994514,2
38.04642647533738,2
37.877199977879215,2
36.37329970101406,1
39.11210629727466,2
37.03920813742972,0
39.882987652884864,2
37.95119597445613,2
35.10708255276121,1
38.18659434762243,2
36.22058248641751,1
38.24343230144215,2
34.78999042970947,1
35.37933604818537,1
39.1921286498724,2
35.67220551933168,1
39.08743030136046,2
35.963946095344696,1
38.00013869632876,2
38.28724321165505,2
37.2708666176123,0
36.109739789501695,1
35.59080850767814,1
34.58586038554959,1
36.10209984694805,1
38.057711626975184,2
39.65450698331151,2
39.27874510067309,2
38.689962748597694,2
38.815305122218476,2
38.12391545946557,2
35.85760640236962,1
39.48029217195265,2
38.15610094667267,2
37.53846753349046,2
35.02154102759549,1
36.90351104531598,0
36.978006318730785,0
39.24155621332695,2
37.46123003305161,0
36.53024307423429,0
39.87008183965969,2
35.020035322627365,1
36.76627119854689,0
34.63533818095987,1
38.54346307629481,2
39.541228692315244,2
35.96820904548274,1
39.20671339007508,2
36.036422090586626,1
39.500312905205924,2
38.62218666014199,2
38.90747795031206,2
34.500836711362545,1
39.79173799961455,2
38.46935755559381,2
36.10660613416235,1
39.044610123209544,2
35.9765187111236,1
39.287421501570314,2
35.030450186306844,1
38.34064147378046,2
37.427911469211494,0
34.940593033094466,1
35.7546054382495,1
34.46946260315296,1
37.025100606601235,0
36.087085460256,1
37.75080191206745,2
36.06453172316826,1
36.079547024439115,1
38.56188191289698,2
34.66959988147878,1
39.45621197307513,2
39.17267769659062,2
38.13970622606787,2
37.72204079260135,2
39.396893989582054,2
35.4378490053608,1
34.84222730826864,1
35.74125695149341,1
38.849638360721066,2
34.59415349366831,1
37.66371827646754,2
39.97445009067133,2
39.19189812549022,2
37.3200958586441,0
34.75638909200519,1
39.055691680559974,2
37.75427964579238,2
35.04362478353357,1
34.925600795010794,1
39.493910188844914,2
38.14752147245324,2
39.04400607617383,2
39.3222818415807,2
37.601925171470604,2
37.29769956982823,0
36.81039349779754,0
36.174900891630266,1
36.833737380808785,0
38.73372607208888,2
37.77077121368474,2
39.39813042374714,2
36.88292808052345,0
37.79970164082502,2
37.93532229731514,2
37.71350410891542,2
38.33474912927889,2
35.729627422898915,1
37.26923715425643,0
34.98365889572675,1
36.55326343481095,0
37.13093558427908,0
38.052455853454646,2
39.72297389448274,2
37.763645972670794,2
38.56412593058874,2
37.235089933173136,0
37.95098257570746,2
34.79722041034913,1
35.82459285271434,1
36.42637732194878,1
37.045962788036476,0
34.65563297481335,1
35.18413494629858,1
35.95016012363131,1
39.840583069045884,2
36.25554323977708,1
37.099429925427664,0
35.498147191335,1
37.8203683980243,2
35.97182600688946,1
35.55915843925519,1
37.29280671929748,0
34.43083247529835,1
34.44291858283566,1
35.6267853309704,1
34.605639630004596,1
35.00494422313187,1
36.29761963629701,1
38.89447980564695,2
37.603472402868086,2
37.270939265355935,0
36.04353740996548,1
39.617820828823774,2
36.62328423092827,0
34.88771949405632,1
37.85557249025969,2
35.03749500346897,1
36.33324959968947,1
37.241506856819726,0
39.29564613823698,2
37.163860849904665,0
38.33264908977732,2
39.95977429839479,2
35.136339071428694,1
35.938496542909306,1
36.60962602334682,0
36.762237799817456,0
36.70171802148705,0
39.482621614316706,2
38.39858280901439,2
37.80426919890794,2
36.13248722003158,1
39.01322615163925,2
39.74833886431594,2
38.99871038228127,2
34.40876458907225,1
37.963847673027075,2
34.68635813607576,1
35.84260043386884,1
34.73333832194752,1
37.78125453651657,2
38.2449035155586,2
35.041130773169066,1
36.54949774505189,0
36.95492445015103,0
36.46669692186113,1
35.07774000271708,1
36.74610762504986,0
38.606597067727144,2
34.79764292138623,1
34.84900807885866,1
36.38671923428151,1
39.67366398506598,2
38.14400682164832,2
38.20055175736636,2
36.42675194869204,1
37.72450043076781,2
34.45673463055536,1
37.96213785989344,2
39.51440690642693,2
37.83041142273099,2
39.29271212341153,2
38.45424911061012,2
35.07512713186066,1
39.45373852080071,2
34.77208552839234,1
37.390217846267475,0
35.19596789324336,1
34.46555702009306,1
36.763391856714776,0
36.05222796286328,1
37.12160276526657,0
37.632319365713485,2
34.644938804930106,1
35.088818452692976,1
37.52839742012238,2
36.321737177766884,1
38.48337153027691,2
38.052833232114864,2
39.13538443274348,2
38.27795982934766,2
36.80761403338483,0
38.16861308540882,2
35.942134575830345,1
36.11535559315799,1
38.81831689555644,2
36.899949291848856,0
38.870929906902774,2
39.00556529254236,2
39.20234909090319,2
39.533157320710764,2
36.81351723487446,0
36.18565418259838,1
37.66031298092704,2
36.47856557125071,1
37.7660153340813,2
38.351280830805415,2
38.25506810355596,2
36.497496167312676,1
35.334417129513014,1
36.81096429538836,0
35.198527206858685,1
39.384543397029326,2
36.336913780132,1
35.26497458445061,1
34.542507455472204,1
38.01660536320431,2
37.96665297774656,2
36.30738333285523,1
34.80158657754684,1
36.6939218114133,0
36.142817972355004,1
38.191875582516055,2
37.792363796935064,2
36.441724877906225,1
35.62019830382794,1
39.93300141047131,2
36.94240907869824,0
38.254335720369326,2
35.18709661843882,1
37.11930231809263,0
34.55420563126901,1
37.23054866029852,0
39.79849747985914,2
36.55155759272048,0
34.618377670419505,1
34.57335242914832,1
36.572725855702465,0
35.296139644193886,1
34.53077173943784,1
38.63479623812099,2
36.967728849738585,0
36.01977072304686,1
39.44046582489229,2
35.050378177122944,1
39.75314544214979,2
36.15821361731317,1
39.37506056492862,2
37.776480108284986,2
39.02956121455233,2
39.910473713978604,2
36.01507045178497,1
39.782358718282524,2
36.581098611453555,0
36.55886666652676,0
36.30616778382523,1
37.43188260114648,0
35.26321224179953,1
37.50078431800486,2
37.43354694949602,0
38.66665015058727,2
39.068439786850476,2
36.86647156174958,0
36.09306619636836,1
35.85227542497573,1
35.489893485547285,1
34.722826460314536,1
36.31770868147439,1
35.913387075932384,1
39.81193736085188,2
37.52316942700025,2
36.344751418570844,1
37.6506185655647,2
35.17950152753589,1
36.886644995532336,0
37.90691219995796,2
37.137827858037724,0
36.64996128366421,0
39.96555097783831,2
39.32976266803399,2
37.89107336569286,2
37.58851322262078,2
37.87569868701767,2
35.527347803805625,1
36.612771362280185,0
34.620973384189035,1
37.06305780992623,0
37.44093767016291,0
35.67539852217797,1
39.798561544126876,2
39.492945821248554,2
38.44400211855307,2
37.38696512108603,0
39.271827294027034,2
35.13165312541139,1
38.82685484793936,2
35.09899655821435,1
38.84757971027667,2
35.9442983822076,1
39.311707253701854,2
39.68663572542223,2
35.233257428668644,1
36.9909833883662,0
39.893529317711035,2
37.10708164144962,0
39.235866126081454,2
37.69689652393539,2
36.50184748434977,0
36.00038791094487,1
35.53804931008209,1
38.6660698717151,2
36.56462683820895,0
37.26314258832421,0
37.15702268800662,0
37.63276256370553,2
39.247232015497495,2
39.892140324067206,2
36.682471568013376,0
39.0341059637953,2
38.68135565006642,2
37.61176212815121,2
39.75386400422683,2
35.52265728695905,1
35.01187957773388,1
39.182187014950365,2
36.85923897314899,0
39.143025583559535,2
39.40130514909433,2
34.7497625242668,1
39.34740267272194,2
36.91058671006876,0
37.2584219384237,0
37.90891806212198,2
39.58774259768849,2
34.507050128806675,1
37.070323422579776,0
38.25124343761114,2
38.44715896311008,2
38.2781816166078,2
35.15283672468548,1
36.076615294881414,1
36.408806942335275,1
38.90484836300523,2
35.961055285521496,1
35.57994779765634,1
39.761708906613336,2
34.449634396635425,1
39.98779679181908,2
38.190199273601415,2
39.03942807691506,2
36.04986861953868,1
34.48016555493553,1
38.53206930394457,2
39.07120974320378,2
38.54666633893971,2
35.19996160888469,1
38.61919636463902,2
38.70596757980279,2
38.08782688775231,2
38.690249223655286,2
39.1371600621953,2
37.83618303972977,2
34.8961863982302,1
37.13071573413638,0
34.834836274160985,1
36.68224097378161,0
36.67979633910351,0
34.76965512718535,1
36.353394990229084,1
35.02158935323136,1
38.92611717605165,2
39.70705294540104,2
34.804972261444455,1
39.748645160833526,2
37.326428956285774,0
36.07756779654169,1
34.83042762154651,1
37.20349590119434,0
38.849287049148195,2
38.35968427269351,2
34.68126566419825,1
34.80825027806026,1
36.65609038274277,0
36.05362676666848,1
35.701352209113864,1
35.97362519388879,1
38.89950336246255,2
39.60367710033838,2
36.66857508935437,0
39.474221611941985,2
36.20037592698814,1
37.06804712352523,0
35.6657623877696,1
37.98666583618473,2
39.88229424497893,2
37.77956133784292,2
36.403758871035876,1
38.02777769754696,2
35.088355799406166,1
39.37649084948623,2
37.21727012436708,0
36.91635855542199,0
37.68084281533971,2
37.89878963162065,2
34.801944514868474,1
38.222656438851054,2
35.754817409766964,1
38.3981347420369,2
39.0061948485515,2
38.90216764229412,2
37.494005417484175,0
37.31295139694021,0
35.200105383500706,1
38.741938442257556,2
35.9198925305016,1
37.1814943677805,0
35.991934920394094,1
35.14943883279828,1
37.92552310259372,2
34.70425939500826,1
38.59241331110672,2
36.17848605346225,1
34.40075428082512,1
37.26232317972848,0
34.662370687754574,1
35.94654952379704,1
38.35906832975201,2
34.75106188108245,1
39.10029555719361,2
34.42139156688806,1
35.78221366753065,1
38.5490627144516,2
36.17111283848412,1
34.970597373169674,1
36.4173099452824,1
35.91420240375334,1
39.11918665209911,2
36.1547483384768,1
38.81802184194564,2
39.39448401094011,2
36.82937754962857,0
39.49568160558459,2
36.512981102193876,0
39.798839132344604,2
34.900021337343205,1
38.247307892418156,2
37.1653586265588,0
36.57083331055162,0
37.943186520992164,2
38.341599713152256,2
34.42443431004173,1
35.334937296984315,1
38.39305788355218,2
38.13175831603795,2
39.80986602872059,2
38.66181162540438,2
39.72432716329549,2
38.33422680859492,2
36.06909236838088,1
34.9900435646048,1
38.77821363473164,2
38.00723564026513,2
34.66984166940246,1
36.41628260904548,1
39.758078966712006,2
37.20224641597713,0
36.82328316171034,0
36.96311778889205,0
35.569743254428914,1
36.46476015684285,1
36.47095423352819,1
34.69318811304984,1
38.698378719700344,2
36.73242481866172,0
39.00420736617197,2
39.16194880627141,2
35.58716670631249,1
38.08117950015272,2
37.044778103312694,0
39.32887773236032,2
35.60814780338814,1
38.19575392173625,2
37.803411884615244,2
36.05368827440226,1
35.16496506044656,1
38.04918265867275,2
38.53614576554105,2
36.16751312507476,1
38.01106258252496,2
36.612733082624416,0
38.393958546382656,2
35.5156055394067,1
39.38520401476258,2
36.00949374020725,1
36.45960153143446,1
34.725314931649955,1
35.024468388999146,1
37.288826655189034,0
35.89851898967664,1
39.07868926415629,2
34.482282976467744,1
36.52292667256284,0
36.28913506190692,1
34.508234733138565,1
35.09646303440286,1
36.71639897954436,0
37.1600416729057,0
36.66402258462727,0
37.373250999107725,0
37.732737379471814,2
34.45557339831588,1
36.99893289293962,0
39.79559574897049,2
37.306580768725475,0
38.19423669777014,2
36.146437604334544,1
38.73435171765547,2
38.728360298506246,2
37.319257866863175,0
39.865677410363595,2
35.10308120267086,1
34.49490692338165,1
38.71288598583973,2
38.920071009243344,2
35.07316048307523,1
35.88726386456819,1
34.49829323485312,1
36.04252822037116,1
38.72959449394456,2
37.30057895519044,0
36.349335321742416,1
36.48174005147545,1
34.40758030400662,1
36.07888295436532,1
38.02016895317241,2
39.8554888853716,2
39.143540631109836,2
34.53213180201496,1
39.4319393861791,2
38.785911114472306,2
38.77010629199749,2
36.96477625042,0
36.62882964054521,0
36.09632808146588,1
34.76789121014445,1
35.678118035564715,1
35.780980355876935,1
37.11083159037713,0
38.58568867694149,2
37.0533350390285,0
34.7239289169041,1
39.76362288553394,2
39.67925618692703,2
38.79706144163109,2
39.951436248759634,2
37.449101063681475,0
39.79150276141795,2
34.823388227453805,1
36.447812190263676,1
35.66213510083789,1
35.49666527115191,1
35.18849651379899,1
37.88551639276958,2
38.77540239218491,2
37.63847103675402,2
35.22299117369397,1
38.942293111627436,2
37.96134636011688,2
36.573727954311174,0
38.17512965500195,2
35.855467883759864,1
36.33307636756758,1
39.537920721539145,2
36.02682523175995,1
37.031934301684444,0
39.38479036941768,2
38.363239561498155,2
34.74833806652234,1
35.22489704796223,1
34.44391290832273,1
37.933162025283316,2
36.90697118229834,0
35.15193916505274,1
39.76443107791791,2
37.36609445409547,0
35.75460244703218,1
37.20337999846636,0
38.205873863316604,2
34.82693962065196,1
35.9383413642682,1
38.919006748950366,2
36.9741232742549,0
37.46083199538085,0
36.82376961237303,0
34.645839678800826,1
35.32819876699287,1
36.89503317695459,0
35.571438606284396,1
34.6798825604942,1
39.124438118690215,2
39.89467816331905,2
38.84160009438174,2
39.18119556154613,2
35.755071929775454,1
39.77951106287392,2
35.502783944939196,1
39.72800693802626,2
39.97098804620933,2
38.38564771217787,2
39.8944048980342,2
37.58942276557578,2
35.853433985786104,1
36.84717695972748,0
37.7239412381212,2
34.809256747351284,1
